Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [85] plane_expand_border    [26] x264_frame_filter     [227] x264_pps_write
 [115] predict_16x16_dc       [45] x264_frame_init_lowres [228] x264_predict_16x16_init
 [195] predict_16x16_dc_128  [193] x264_frame_new        [229] x264_predict_4x4_init
 [159] predict_16x16_dc_left [177] x264_frame_pop_unused [230] x264_predict_8x8_init
 [176] predict_16x16_dc_top  [174] x264_frame_push       [231] x264_predict_8x8c_init
 [111] predict_16x16_h       [178] x264_frame_push_unused [146] x264_prefetch_fenc
  [81] predict_16x16_p       [175] x264_frame_shift      [202] x264_print_intra
 [114] predict_16x16_v       [105] x264_free             [232] x264_quant_init
 [148] predict_4x4_dc        [218] x264_init_vlc_tables  [125] x264_ratecontrol_delete
 [196] predict_4x4_dc_128     [74] x264_intra_rd         [191] x264_ratecontrol_end
 [171] predict_4x4_dc_left   [180] x264_log              [108] x264_ratecontrol_mb
 [179] predict_4x4_dc_top    [198] x264_log_default      [233] x264_ratecontrol_new
 [152] predict_4x4_ddl       [127] x264_lowres_context_alloc [139] x264_ratecontrol_qp
 [149] predict_4x4_ddr         [5] x264_macroblock_analyse [71] x264_ratecontrol_start
 [138] predict_4x4_h         [123] x264_macroblock_cache_end [234] x264_ratecontrol_summary
 [109] predict_4x4_hd        [219] x264_macroblock_cache_init [72] x264_rc_analyse_slice
 [147] predict_4x4_hu         [66] x264_macroblock_cache_load [11] x264_rd_cost_mb
 [150] predict_4x4_v          [86] x264_macroblock_cache_save [235] x264_rdo_init
 [151] predict_4x4_vl         [10] x264_macroblock_encode [236] x264_reduce_fraction
  [93] predict_4x4_vr         [43] x264_macroblock_probe_skip [128] x264_sei_version_write
 [106] predict_8x8_ddl        [48] x264_macroblock_size_cavlc [4] x264_slice_write
 [140] predict_8x8_ddr       [189] x264_macroblock_slice_init [15] x264_slicetype_analyse
 [107] predict_8x8_filter    [116] x264_macroblock_tree_finish [16] x264_slicetype_decide
 [141] predict_8x8_hd         [47] x264_macroblock_tree_propagate [18] x264_slicetype_frame_cost
 [142] predict_8x8_hu         [52] x264_macroblock_write_cavlc [17] x264_slicetype_mb_cost
 [143] predict_8x8_vl        [160] x264_malloc           [203] x264_sps_init
 [144] predict_8x8_vr          [8] x264_mb_analyse_inter_p16x16 [237] x264_sps_write
 [101] predict_8x8c_dc        [32] x264_mb_analyse_intra [173] x264_thread_sync_stat
 [192] predict_8x8c_dc_128    [59] x264_mb_analyse_intra_chroma [199] x264_validate_levels
 [157] predict_8x8c_dc_left   [92] x264_mb_analyse_load_costs [238] x264_validate_parameters
 [170] predict_8x8c_dc_top    [14] x264_mb_analyse_p_rd  [239] x264_zigzag_init
 [133] predict_8x8c_h        [113] x264_mb_analyse_transform_rd [75] zigzag_scan_4x4_frame
 [103] predict_8x8c_p        [121] x264_mb_cache_fenc_satd
 [134] predict_8x8c_v         [27] x264_mb_encode_8x8_chroma
